#identity	tANI	query_length
0.8670311165048551	0.2991734753618411	2417892
0.8663752864708717	0.3196462505036353	2487240
0.8664442753271947	0.3081878344849391	2438596
0.8669285318559572	0.3080203031244286	2561832
0.9339851983002847	0.23566301532476663	2493258
0.8656655117731868	0.28021132764092777	2352590
0.9988540697674444	0.062247972998176616	2501310
0.8831060471834374	0.2629013121264343	2337782
0.865990142925203	0.31417940726359517	2456384
0.86702567919075	0.3133046343005113	2452524
0.8859364365041055	0.286426509952292	2453172
0.8668703214971205	0.29821681361797014	2424563
0.8717121067683505	0.3028454278603767	2454304
0.8854704501915713	0.28195211848985274	2456581
0.9022517509363304	0.21505300378462003	2402165
0.9813865209634292	0.10980597470186526	2467899
0.871486390904693	0.2992519256212995	2421404
0.8873243942992884	0.24947900557307642	2377327
0.8873102266152371	0.25148680702518583	2372261
0.9827552786177163	0.08573619996020192	2492336
0.9776099782324794	0.08119207740065582	2448764
0.8739861445783147	0.33385183666336143	2532067
0.8839518309178734	0.2448157768007326	2335555
0.8845474749880899	0.22912053125954068	2331778
1.0	2.587913581078849e-05	2550350
0.9018719193324053	0.24206526059696015	2480185
0.982704673188086	0.1178957803042575	2523206
0.982445290846881	0.09042250432558047	2509550
0.9770012904656336	0.10287103079534965	2462539
0.9784801785714315	0.08982575111691193	2426866
0.9793914222419174	0.07745199520519659	2417892
0.9768973187772946	0.0906075930888083	2487240
0.9779540989399309	0.08496146356235529	2438596
0.9779132563208408	0.11979162339267369	2561832
0.8728209108249901	0.3179316504136143	2493258
0.9016228175519634	0.19520277483730955	2352590
0.8662973560460665	0.3256581768283507	2501310
0.884138938814532	0.2538153381674251	2337782
0.9761538754325287	0.08970586001665859	2456384
0.9745506200527759	0.10077801072823274	2452524
0.8900238736532835	0.29628910898124655	2453172
0.9336999186602905	0.21350007688854844	2424563
0.978902102721691	0.09796600886557222	2454304
0.8943752544837617	0.28062624171301065	2456581
0.8700778109696389	0.3011232421796648	2402165
0.8720733810888255	0.30741475620827036	2467899
0.9851162119895813	0.05995683914883724	2421404
0.8948015480171996	0.24585507761469674	2377327
0.8899446324617664	0.2719634475199093	2372261
0.8718530487216591	0.3231850231054131	2492336
0.8717242208109447	0.31703853588681735	2448764
0.9747982413179054	0.14019154153904836	2532067
0.8919048911465883	0.23522088162579927	2335555
0.8950240222114925	0.23120434559789504	2331778
0.8714024578313255	0.34421770726291057	2550350
0.870153014218009	0.3021580206084214	2480185
0.8734305671077507	0.3074635780245414	2523206
0.8715200781250004	0.3382777511185072	2509550
0.8712858232151522	0.3159809296928273	2462539
0.8721630014641306	0.30227835935674147	2426866
0.8727418805093059	0.3005953102090668	2417892
0.8726968299711833	0.3087996113825145	2487240
0.8723359073359074	0.29475298159469876	2438596
0.8730221773815099	0.31552468712234644	2561832
1.0	4.411907739046108e-06	2493258
0.8701246936806547	0.27839464573937794	2352590
0.9328072933396341	0.23112710955521723	2501310
0.894992805788981	0.21927258350961368	2337782
0.87255968779565	0.2990905039782099	2456384
0.8710389520078358	0.32434457543747824	2452524
0.8806227872127884	0.3280261749706022	2453172
0.99940136265632	0.03343948149092707	2424563
0.9354441982922207	0.2214199253727371	2454304
0.8814784021369619	0.3033223770359155	2456581
0.8663012859230382	0.30024989539246194	2402165
0.8664790532825877	0.30858692404882904	2467899
0.9330097780993729	0.22274910935345305	2421404
0.8802314870794727	0.28107191444606994	2377327
0.8801805732484087	0.2763062158193291	2372261
0.8658755112818037	0.32600865972872045	2492336
0.8661636381228823	0.3125943931345942	2448764
0.932855333653388	0.2592878407882388	2532067
0.881614907226563	0.2565960473611049	2335555
0.8802993568973987	0.2615510513809811	2331778
0.866280377088306	0.34151284909487684	2550350
0.8672080170777973	0.3077875633436379	2480185
0.8686466252983295	0.32280409758399015	2523206
0.8657844283646906	0.33595800770675327	2509550
0.8668578671160336	0.311800005882469	2462539
0.8664363636363633	0.30552498770344666	2426866
0.8671048081593005	0.2991508781019853	2417892
0.8666489081289075	0.3181031732788934	2487240
0.86658256534366	0.30644585387158657	2438596
0.8665045535296875	0.3204445074609968	2561832
0.9336409727443621	0.2282197154243977	2493258
0.8660503491152568	0.27331450015375885	2352590
1.0	-0.0	2501310
0.8830848511047059	0.2611192923291033	2337782
0.8658076085918865	0.3134339878232779	2456384
0.8672791963426362	0.309733058199698	2452524
0.9369791352657015	0.2280387601724298	2453172
0.8801237927663728	0.2999947718928772	2424563
0.8941272627563173	0.275944098046394	2454304
0.9609637725118474	0.18437552711881935	2456581
0.8855817553956812	0.26008259870024547	2402165
0.8877799478178383	0.2799979838343306	2467899
0.896509521970064	0.26684029659206615	2421404
1.0	3.449311526178461e-05	2377327
0.9359412542537676	0.20423569336899505	2372261
0.8883026158940415	0.2864322712460822	2492336
0.8879900573065911	0.2743912678766942	2448764
