#identity	query_cov	query_length
0.8900558325219086	0.8409373659898287	2453172
0.9331749229287103	0.8606037459121499	2424563
0.974978824833706	0.9163934052179356	2454304
0.8933327042522706	0.8542087559905414	2456581
0.8734450733855189	0.8527191096365154	2402165
0.8741496287367401	0.8418663000390211	2467899
0.9728525559105486	0.9083515183752897	2421404
0.8949079645593873	0.8735087768741953	2377327
0.8894941973490428	0.8606793266002349	2372261
0.8733466345690901	0.8317702749549017	2492336
0.8729471463296066	0.8391682497782554	2448764
1.0	0.999982227958423	2532067
0.8906283728813554	0.8831712376715599	2335555
0.8937781465308094	0.8821204248431883	2331778
0.8738477681992332	0.8143972395945654	2550350
0.8753254769814888	0.8497749159840899	2480185
0.8745198895293	0.8282122030464417	2523206
0.8732954873294364	0.8195361718236337	2509550
0.8725517732558126	0.837690692411369	2462539
0.8744813096397277	0.8494185505091753	2426866
0.873885357492656	0.8491938432320385	2417892
0.8737784404990405	0.8427413518598929	2487240
0.8735669200968512	0.8512869700434185	2438596
0.8740648301886801	0.8314233720243951	2561832
0.9751119973486585	0.9059198847451808	2493258
0.8732040153698377	0.8751456904943062	2352590
0.9318360980297952	0.8371505331206448	2501310
0.8930389570552152	0.8886987751638091	2337782
0.8732691848341231	0.8492556538391391	2456384
0.872751488326848	0.8361121032862472	2452524
0.8869937716763014	0.8498857805323068	2453172
0.8666276711668284	0.854127114865648	2424563
0.8719521918465231	0.8415363377967847	2454304
0.8852347717443532	0.8501075274945137	2456581
0.9006587706855766	0.8850670124658381	2402165
0.9754669366515883	0.8969799817577624	2467899
0.8715242348927873	0.8458121816929351	2421404
0.8874528129462166	0.8780096301434342	2377327
0.8872688042430085	0.8776711331510318	2372261
0.9760459256017524	0.9214359540607687	2492336
0.9813507516778582	0.920465998356722	2448764
0.8724072661523615	0.8175395832732704	2532067
0.8846279348346909	0.8933816587492053	2335555
0.8847524928774938	0.9016171350788968	2331778
0.9765734918538093	0.8925453369145412	2550350
0.9000317278719397	0.8587831149692462	2480185
0.9766578880291347	0.8826679232690474	2523206
0.9749029939341439	0.91827857584029	2509550
1.0	0.9999695436295628	2462539
0.9745329582577152	0.9188644943725777	2426866
0.9746613786848093	0.9234175885440706	2417892
0.9769157524488021	0.9165468551486788	2487240
0.977482093862819	0.9203471997821697	2438596
0.9754987890797023	0.8978684004259452	2561832
0.871656132437622	0.8280350449091108	2493258
0.9003988336431231	0.9064928440569755	2352590
0.8661196209213067	0.8336499674170734	2501310
0.8843912302537096	0.8750961381343513	2337782
0.9761017005300406	0.9183319871811574	2456384
0.9825263291703913	0.920353888483864	2452524
0.9491197151134727	0.8503089061835044	2453172
