#identity	tANI	query_length
0.9811266502463102	0.13346736004058035	2528086
0.9599946132596675	0.22546324973605986	2628783
0.9832427367941746	0.10689422989829217	2432358
0.9815125022143525	0.10903402147504188	2492336
0.9770039900587462	0.11678168732067239	2454916
0.9791479963652889	0.0973390221365493	2409602
0.9798711256781242	0.11154486479939534	2448764
0.9793638500459997	0.1116899942616926	2417178
0.9798732739420979	0.14111242476869965	2550350
0.9860093142857199	0.10066939022601538	2523206
0.9813433797127513	0.09045413988525881	2419432
0.9817590529124111	0.11770664170194857	2509550
0.9769824763193524	0.11767288008097591	2462539
0.9754000364132943	0.14824164701476109	2509220
0.980315033647378	0.09169700988745308	2426866
0.9822613589164817	0.0920879759840094	2417892
0.9837712144128131	0.10021508450580884	2487240
0.9843798748323667	0.08741202866090844	2438596
0.9824377856197672	0.123389442003685	2558338
1.0	-0.0	2406696
0.9836118868758332	0.1013337695783862	2505870
0.9803543024263475	0.10997158217138782	2561832
0.9843028214285744	0.08972938166393432	2445630
0.9830100307017575	0.09198425050398724	2456384
0.9757551551094925	0.12804408080284155	2452524
0.9997758234797315	0.002954679253160984	2414960
0.9785174944958192	0.0805748366927929	2402275
0.9802577298978262	0.10396420200859433	2467899
0.9772204120999605	0.11738166367427136	2528086
0.9590753835553517	0.22383855222034685	2628783
0.9782557377798096	0.11551661122051493	2432358
0.9833218476357308	0.09468136059534717	2492336
0.9770941707865195	0.10938346932591625	2454916
0.978445888143178	0.08203690966538385	2409602
0.9786158093126445	0.09352642884747268	2448764
0.9776061640091155	0.10411787767773088	2417178
0.9765567336244568	0.1262520528130071	2550350
0.9804727916295668	0.12071391718814843	2523206
0.9783563883928607	0.08865863305658007	2419432
0.9821401900647965	0.09838545241053134	2509550
0.9769055759749029	0.10981792799404726	2462539
0.9749756236129639	0.12359451916165205	2509220
0.9769409429726101	0.09621323611175457	2426866
0.9776825078793367	0.09468106507522601	2417892
0.9989899875724961	0.012366796451196765	2487240
1.0	1.2302168318373876e-06	2438596
0.9778977469825707	0.14139306591566514	2558338
0.9844539982110937	0.07218645430077314	2406696
0.9937087984327398	0.07538390437577563	2505870
0.9782648070175463	0.12435621089035404	2561832
0.9995952770780874	0.010875149194655665	2445630
0.9978530876904095	0.012484222907464768	2456384
0.9748296248896781	0.10095905816842254	2452524
0.9778471363842342	0.09935897278895352	2414960
0.9819499736611123	0.07468918738361144	2402275
0.9755729329102498	0.1343957722360943	2467899
0.9768303646064945	0.13258591267579029	2528086
0.9607321735117691	0.22741950400024166	2628783
0.975462962454212	0.12244309128006188	2432358
0.9761272914837598	0.10740090374597044	2492336
1.0	1.6293849804482348e-06	2454916
0.9818938001784151	0.07718853426212856	2409602
0.9813819479353735	0.10386104897473512	2448764
0.9761739945528849	0.1031426312013913	2417178
0.9766403532008832	0.1392456450564988	2550350
0.9767300364630851	0.14954762328835536	2523206
0.9734840054619973	0.11500666371421782	2419432
0.974984556907039	0.1119172953860468	2509550
0.9999072343943782	0.005890161464218106	2462539
0.9820312831858473	0.11350327131747642	2509220
0.9745722080872353	0.11185377515842582	2426866
0.9747679463880073	0.10716315076946734	2417892
